,id,M,A,stage,zscore,p.value,fdr
598,RLTR9A3A,-0.487335878855601,9.13011061951953,morula,-6.34870707366914,2.17132024711324e-10,3.96366262768721e-10
599,ERVB5_1-LTR_MM,-0.585100202855011,8.62712679598426,morula,-6.4029248720192,1.52428209156912e-10,2.79399335959783e-10
600,MLT2F,-0.328652428824054,10.3025783254259,morula,-6.4280141661356,1.29281695956786e-10,2.37461627490874e-10
601,L1M3de,-0.760520076127795,7.8917805061031,morula,-6.45024409707369,1.11670143148139e-10,2.05537799707445e-10
602,RLTR19-int,-0.160155161680264,12.3909519757916,morula,-6.46049354378652,1.0436204605879e-10,1.92485184535819e-10
603,HAL1ME,-0.32520816232194,10.3746671237857,morula,-6.5215781051496,6.95714769428938e-11,1.29121175370005e-10
604,MT-int,-0.31879524952882,10.4472531034718,morula,-6.5558539498896,5.53243579401847e-11,1.02894046461975e-10
605,MER54A,-0.471838960959467,9.33072553048182,morula,-6.58942224360924,4.41541400801165e-11,8.22914686189173e-11
606,RMER17D2,-0.16370083063498,12.4034292227863,morula,-6.63214873000576,3.30834966278934e-11,6.17882951726833e-11
607,MER90a,-0.343647909342801,10.267331922731,morula,-6.63969573266695,3.14331337821705e-11,5.89537044986277e-11
608,L4_A_Mam,-0.36663934460429,10.082917214364,morula,-6.64529774807715,3.02604724296447e-11,5.68743340168163e-11
609,L1ME5,-0.836127058460916,7.77337188473224,morula,-6.80636491153293,1.00095630284781e-11,1.89733508151749e-11
610,SRV_MM-int,-0.51807985335731,9.16339247778774,morula,-6.82752337019499,8.63930569744462e-12,1.6410988814163e-11
611,CR1-16_AMi,-0.82677931443165,7.88485436534644,morula,-6.99540022205259,2.64502769744066e-12,5.04598631550375e-12
