,oocyte,2cell,4cell,8cell,morula
BGLII_C,-2.30464431508624,2.08559479468351,6.10344496438246,5.98857480075389,2.03178957125974
MER74C,-1.56262432360388,-0.683793555561807,6.61254203628534,4.64080956967667,2.43793302260153
RLTR34D_MM,8.40286344905485,9.72679146255658,1.31010686516177,7.18626298224831,3.94021012394806
RLTR46,4.45242210237219,5.15985582001145,12.4548584771783,10.366427204339,9.23940971492904
HAL1M8,-3.0717651641924,-1.6046215105605,0.424872398821224,-3.64813264621934,-8.72608308885866
RLTR14_RN,7.22119604859344,-1.21466418345025,1.78098757217285,0.141980841180365,-0.520069273459991
RLTR48A,11.2925609181021,9.42454242084371,7.23185710207259,6.3522750069899,2.43769266989898
RLTR35B_MM,7.00565031691006,4.84731414887259,-1.96374345391779,2.60851972031951,4.02931622765844
MER74B,0.0187443241346375,0.167703204091608,-2.60566354295515,-3.96004193603642,-7.96877356556612
LTR52-int,1.9941229537802,0.055133514319494,-4.21161185834482,-4.07153351510343,-6.05317876333468
RLTR20A2,1.4114343433552,3.10291165893481,0.120106676221939,8.50387961676302,1.2318945545625
LTR80B,3.18849908017494,-1.63315788054534,-5.63776037897163,-2.76121484281268,-3.71576659443819
MLTR73,3.47815785307365,1.65161523393137,0.6502886156928,-2.71651113637028,-4.58919840801405
ORR1G-int,1.08153056486337,1.90804842213515,7.8617689508853,8.02877596184664,5.52799272168268
LTR55,-0.497326732083198,-2.17977408512574,-6.74758224465101,-6.68366000765243,-7.9247749976774
HERV16-int,3.10332530475431,1.42909991170765,-2.06667589444814,-2.51714055278254,-4.94773872221351
RLTR31B_Mm,8.05144018692595,8.6852195275966,2.92849940404974,7.14782455177063,1.52570904853001
LTR82B,2.77239975649236,-1.1854494313809,-0.552901221381855,-4.63073288584228,-5.05242311424347
L1ME3Cz,-1.7157341005093,-6.22999333753474,-4.25058791549908,-9.96830707332836,-7.8480658904222
MLT1H1-int,3.44935354610091,-2.42285054582213,-4.33353781469703,-3.76504380248225,-0.0955023975781315
LTR9A1,-1.45227585778386,0.75325429849174,5.62212698223824,5.9833826439214,3.01365345604033
L1M2c,-6.73594344742936,-6.84399732068832,0.28323257182775,-1.37544566179278,-3.83001561911244
MER34,3.0931390275467,-3.12319922512622,-2.23954912761379,-0.496853160219401,-5.37683703966277
L5,1.35490505647607,-0.292524880060939,5.0923080413494,7.51709135981969,1.69925114045576
LTR16B,-0.844740578893636,-0.284223695793841,-5.1551008219377,-7.27095945288131,-5.97046115322753
CR1-16_AMi,0.512175407011853,-1.21622342016035,0.0502522334545108,-3.84498649463519,-6.99540022205259
MLT2C1,-1.42579792802814,1.02165192352605,2.07283472939582,-3.42911089168617,-5.51831581718432
MLT1F-int,-0.254250281888691,-5.50790793678358,-5.97329835355123,-7.65192548904928,-7.75804666315957
Plat_L3,-0.336489665608159,2.43506261534651,-1.60416314207358,-5.07454500475316,-4.36551587251887
MER70B,-1.20470850910701,-1.51929476547043,-0.697549791102583,-5.75284151672244,-7.42443097502659
RLTR31A_Mm,-2.05078491854385,5.28129812906503,3.58256069419885,3.61353666692661,-0.15790729459414
MamRep605,-0.0366369283617668,-2.61177942982111,-5.63878096136329,-6.28689797750566,-7.48905695010841
LTR53-int,2.94390996965232,-0.799334202920312,-4.73121215207113,-3.93843203649436,-1.25403380427669
RLTR30D_MM,6.03496243847264,2.3866352780092,-0.244203677844402,-1.91409260077584,1.58693976027632
L1ME4a,-6.35551096603083,-7.52313278826099,-4.89627739566886,-9.91337643247033,-12.4649599209353
RLTR9B2,-2.02070130337299,2.65372157181825,-5.40481670007368,-2.78596962373021,-3.46168441329045
MLT1G3-int,-3.39144165603602,-1.61758142210252,-2.56657294291357,1.20389989193406,3.84108538316004
L1MEj,2.24152422893932,-1.14098711504039,-3.50416165144075,-3.22119595217346,-5.65731626245937
L4_A_Mam,1.41927381004564,-2.12796936763611,-2.85257012809638,-4.24174995680081,-6.64529774807715
MER57C2,5.1367927553768,1.22477233440783,1.03870636580425,-3.04418451131465,-0.072275841488792
LTR28,-0.0139203529571411,1.80680367743373,1.64521931224394,7.47257388975283,4.39371578975294
MMTV-int,2.81854995987145,2.28799870026159,0.202559799956776,5.98636239885225,7.44752213877208
LTR86C,4.26165821889587,-0.872854656248062,-2.25062559606921,-2.22996242965078,-2.89979334799118
MLTR31FA_MM,-1.51599384125195,5.4293164592595,0.156867402364058,1.86663536531019,-1.58949248938615
MamGypLTR1a,-2.29356977027544,-0.433854483745109,-3.70901003873499,-5.99128554163779,-7.76189219468928
RLTR40,-6.31116937903125,-12.7136137196219,-7.4353806937928,-5.38971965652216,-9.34923130713684
MLTR31E_MM,-3.5668686647588,2.48459359117997,1.7004795335365,4.1237220013271,0.487656785231258
RMER4A,7.36247828335257,8.18826357221846,9.90385898206855,12.2452153059593,4.48061679925363
MER34A,2.69914567182827,-2.18588206709858,-2.83544436867633,0.843362971621402,-4.43763248196183
X6A_LINE,-3.36121741859457,-1.79816438328308,3.3159101229814,-1.20135722962098,-4.01412361228397
LTR37B,1.65779456180917,-3.23202980724944,-4.94190982171533,-5.64625080496965,-2.39666199901729
RLTR9A2,-1.540093891797,2.93902493176313,-1.83767067763424,2.39058279601137,4.58278467981069
LTR84a,2.60379824944703,0.430284332683106,-2.68795103513853,-3.887065442415,-3.69474022172219
LTR37A,0.0534572828149188,-4.36324803982016,3.06123170005887,0.205581730234701,1.96071556844478
Mam_R4,-0.353322183447761,-0.990154913754393,-1.08111587172722,-7.31011123271965,-2.25128886610068
MLT1H-int,-4.66817888668019,-3.79637770223672,2.11479452174367,-3.89242432822789,-4.23768570471891
LTR33B,-1.87977682375795,-3.17966288291974,-6.51990560015569,-7.99051693958732,-7.93527058318365
RLTR12D,4.47199618475026,7.7626238714762,6.50723023051418,6.11656974669941,0.570213337718021
MLT1A1-int,1.00238252191081,0.199910527036228,-0.943017265097638,1.53533022653502,-5.40935185191432
RLTR43C,-5.98464288286988,-1.95583270207522,-6.50471548232138,-9.73353711805791,-5.86926744942597
BGLII_A,2.10081170201014,3.9740994372657,-3.42047445873873,0.496051291591811,-0.0504729755559047
LTR45C,3.29757645895364,2.14959622663681,-2.08568744686087,-1.41244584260487,-2.90786043210879
MLT1E,-2.13917268387395,-3.78342177534846,-7.13883639036512,-5.63127657841535,-9.12257926955074
RLTR20A3_MM,6.64781050700009,2.51853412880092,2.270985387337,2.18957567966586,-1.05902678274638
MER65-int,-1.14925601166988,0.398466993579651,6.00714111937821,3.21337286822523,2.25325037954685
MamRep1527,0.358256546780284,-2.20567453390731,-4.09480218035589,-6.28420715924038,-5.80116381281303
ERVB4_3-I_MM,-1.59623913337452,-0.00366907342293277,-5.37352141393098,-6.74372847803509,-3.27192815985189
RLTR20C,-4.63731675277576,2.68953284729652,-2.86749013068664,-1.8093762215792,-1.10272269990936
L1MEb,-0.401289650990112,-3.06202508733254,-1.96457858563781,-6.77476502793444,-6.06365963416466
L1M3e,-10.8976078559368,-3.5052749521219,-7.54952059894463,-6.78023990244328,-8.48795292237977
MER4B-int,0.888348930083221,1.37288357529373,3.98472846973318,7.09979849920903,1.00336471548088
LTR81A,-1.42790217360652,3.78788876767738,-0.948722861703958,0.382981771094848,4.33772779768736
LTR102_Mam,2.99334524457129,1.91214575883834,2.31115294862316,1.64192543836207,-3.66381950672952
L1MEi,-1.72038031032217,-0.726738204785703,-1.09993020833805,-4.11331692548618,-7.12083366545607
MLT2F,-0.320049426477574,-1.45815820236466,0.232595126101655,-1.29619391701349,-6.4280141661356
LTR41B,3.48628897173162,6.6085880206157,4.56799481878208,5.00157993701086,-0.441315994122891
LTR40c,1.597850128284,-2.19502312850985,-0.974471539149498,-3.94975457599276,-5.18859740405666
RLTR20A1,-2.9114807574488,-1.19043268646989,0.553556579157528,2.57922846817836,3.43750992030867
LTR109A2,-1.8449403664534,-0.495633768416696,2.66649090157041,4.21161908405881,3.37528002811099
L1M1,-3.97614872922764,-5.1584613682328,1.34433500169325,-4.618896266107,-3.69914567353006
MamRep1151,-4.22250721940362,-2.83575848961061,0.52724086242197,0.472178135167186,1.99659680505271
MamGypsy2-LTR,-1.24378004292352,-0.0543012396075551,2.67280392891723,-1.68525838318106,-4.47365979777837
MLT1B-int,-2.06601725651992,-2.14044332633671,-7.84255895040958,-6.51284569508049,-4.59439011066226
MER67C,0.625038354097514,-5.18677622718489,-4.20006977673991,-3.25047096763395,-6.00139579373294
X5B_LINE,-0.0491452585750139,1.76810828648322,6.14338403920407,4.52088823626472,5.20064982459271
LTR16D2,-2.40416405350755,-1.4593299876269,2.38337466132199,3.52517982676724,1.77812446986557
MER57D,2.21351617373162,-1.23377645530901,2.36555915705192,-3.72767410157006,-0.498317322150336
L1M2a,-1.34041905070734,-2.47334528508582,-5.4165618064529,-6.22477725800687,-7.30047840812901
MamGypLTR1c,0.786802856694893,1.1974025069345,-0.348222949125616,-2.66278296834479,-4.82150030313571
RLTR9A3,-4.17439230395996,-2.63811423063326,-8.01496901495881,-4.40874409955229,-8.35309498199413
MLTR31D_MM,-0.227502083005198,1.91932910574376,5.19877213329457,5.89243178439354,2.43175632300928
MLT1J1-int,0.387392458550637,0.801515884952416,-2.44699360092124,-4.59238386811736,-4.12912437171331
RLTR12G,-2.01714297171798,3.00197630979694,1.75668365443031,2.00463268447552,-2.38904616923109
LTR52,-0.947596863943872,-1.73276684311473,-4.99083791734327,-6.26907269177972,-5.81425279714559
L1MEh,0.882785704708013,-3.81651466994846,-2.68449616610056,-5.54369311871478,-4.06525903178315
L1ME3B,-3.84126098075949,-5.3956093634037,0.016448383888273,-1.19102824025976,-0.0440718465293472
RLTR18-int,5.94042606647652,1.55843790017144,2.03096245356812,6.71510670330457,2.375892419529
RLTR19A,8.64619441122943,11.5069715015164,10.1522335971483,6.16427745668431,6.05751061888246
LTR81C,1.89268224064946,0.154131548434567,-2.98051767370612,-0.223019696007085,-3.98957304807858
MLT1N2-int,3.40847225086693,0.862398147905686,0.953169355188075,5.94232091459234,5.46921013084169
MER68B,-5.05865470920655,0.023916271096579,-5.34313504692073,-1.31672310615812,-4.24290745653935
RLTR9A3B,-0.778046464191716,-2.47201325057803,-6.49634668824263,-5.87066831164368,-3.27864359709029
RLTR30E_MM,6.46600447576404,3.76794101436791,1.56808624439162,5.78337468106079,1.23850191648804
LTR83,0.354898984527749,-1.32415597949129,-5.55653746715047,-0.946718977533517,-0.0616870831439013
L1M8,-6.8335876196072,-4.80743548568938,-0.845766792460595,-5.12629505571181,-6.3452913221398
CR1_Mam,-3.18337750732464,0.147012955870131,0.167253870494562,-0.449999521489846,-5.09601609441557
MLT1G-int,-0.681541735752331,-1.38454488575385,-3.63900030209675,-1.66820160248857,2.80872596143667
L1M3de,-0.567938976887634,-2.45844587486096,-5.02930180718336,-4.83885147442886,-6.45024409707369
LTR40a,-3.54005590877173,-8.07644146910117,-4.76105612359318,-7.29392391906446,-9.12362592249651
LTR85a,3.56550967300287,-1.36102480207226,1.36769319899907,0.986967932554887,-2.29994041784587
LTR40A1,-3.89522129486254,-1.84853522046491,1.61537020867592,0.602521579351997,-2.67018349424345
MER72B,1.61999348268257,-1.01353066428019,-2.34464775822755,-4.47061114243451,-2.85105043071924
RLTR20D,-0.166171495104151,3.9170443017325,0.527654452691328,0.853349655745453,-2.38158830035517
MurERV4-int,-10.96942887566,-9.97059106553671,-7.11773577666759,-9.7010736942081,-13.3819053900562
X7D_LINE,-1.70319828007993,-1.06251457860919,3.73827650224925,0.148048598200879,2.12323800306997
HERVL74-int,-1.25921186749426,-3.90260794107469,-7.05241538828155,-6.20252663158405,-4.20518419299375
RLTR30B_MM,3.42753044637971,4.59520162354144,1.69164330164984,7.08597521693785,1.72127276961096
MER70-int,1.75854551337693,-0.712932056359749,-1.2973029163084,-4.52572680153927,-1.67777715698188
RLTR47,-0.366467355624161,-4.73462132955959,-5.42018892724734,-5.86914129406098,-5.12948206387362
L1ME3C,-1.52663537176774,-5.4310880380303,0.428026232319906,-0.833785503998373,-2.8506283075121
MLT1A-int,-1.73219181236803,0.92870563989244,3.0495457732937,3.18114043230284,3.56390024497285
MER72,3.21550715876653,-2.01977132068602,-0.660723161799361,-0.515701373438234,-2.38601493346496
MER73,3.84321930659871,-0.40825960962285,2.80967800977501,-0.532431086071291,-0.99319039045231
L1ME3D,-3.92998292182884,-4.39662888199803,1.15237095459279,-3.15814429261244,-2.96159456774188
L1M2a1,2.6341529330693,0.650431764820673,-0.254063190436648,-3.12040561105794,-1.67577686294162
ERVB5_1-LTR_MM,-8.36146412602531,-4.17190288589683,-9.83601746592152,-8.40641813730825,-6.4029248720192
RLTR30C_MM,3.19999711879452,1.18852478096196,-1.46243212318918,-1.35831864018849,-1.83591423419206
LTR86B2,1.62568953010687,-2.99913547470641,-3.52863893359943,-0.784063235542121,-3.07673336583845
MER54B,-3.76232790368694,1.2944506083494,-3.94486674794202,-2.42373369877809,-3.25988602187588
MER92D,3.99137075250399,4.46072991444499,5.05249893698163,3.64508242388835,-0.383596355015028
LTR85b,2.96910667949667,2.10979126455416,-2.4037239876133,-0.183126660501796,1.73513527783384
L1M4a1,-4.53658849311324,-3.93505660871998,-3.36725517561692,-5.01261482636745,-8.81452488023283
HAL1b,-2.026395638124,-4.90989299990994,0.725785509334399,-0.264205963093618,-1.98650807544828
RLTR53_Mm,5.27964890030667,11.1891347455838,7.1235660353293,7.48666977573405,7.70971831033992
RLTR12B2,0.325407851665954,0.810274916332634,0.97856508121717,3.95235807845287,5.07762762395882
MLT1E1,-0.904213485893978,-3.5740464728259,-3.67319100983506,-6.32740704595653,-5.70955719496938
ERVB5_2-LTR_MM,-6.99539583638277,-12.8205387023573,-11.250462266266,-10.1492464587412,-10.3712074805756
MER57E2,1.34724500212521,-0.508276575396959,-1.41865389711854,-2.24511617390609,-4.41111019345359
RLTR12F,-7.00665016388692,-2.88878673159286,-1.14941423957561,-3.60750268107453,-3.68055576751928
HERVL40-int,1.29144246329697,-0.565196509289407,2.29743031343977,0.459609170850126,-3.25748113983935
ORR1C2-int,-5.33851852091662,-0.157513837680581,-4.04401433802412,-5.19294618788447,-4.39820458999159
RLTR44D,5.52680833410471,10.5273095803149,6.41778109786935,5.46163703209209,7.84857800876421
LTR90B,-2.47306989154312,-3.87429335251633,0.858768549701607,0.626026211681975,0.175348246015387
LTR104_Mam,0.594108674783102,0.162995325570614,-2.03510269813119,-4.21654205126508,-3.33731525581238
CR1-L3A_Croc,-1.5681966362005,2.29465981000416,3.05379709970615,3.68489275118554,0.676388835151245
LTR80A,0.470270554216942,-3.94072687450035,-3.45884054939027,-4.0087718909032,-4.94684098109515
MMERVK10D3_LTR,-1.32756079055152,-3.27693979163249,0.454907159777551,-5.02470736875048,-1.26838382479748
MER88,-3.25165462368681,1.5753472928334,-0.359774746169449,-2.82258843698745,0.48369510120153
MLTR18A_MM,-4.46143285258083,-0.62819814243723,-5.38257069669968,-1.03115172444326,-2.55283240078157
MamGypLTR1b,0.279735726104763,-1.97046482150386,-0.562982557385225,1.31450359408348,-4.01821512407477
LTR16D,2.16548051094166,0.968175774706731,-2.79127857550677,0.517010192483727,-1.90470213670661
LTR58,-1.95662110047075,1.34871291212523,-1.90830996684558,1.55889730813452,-2.86744137849819
L1M4a2,-3.90974755676812,-6.05876250148677,-5.35143620811479,-6.47071435719903,-9.49453928969615
LTR79,-3.97174376470221,-0.801667989671252,-0.595008138583364,-4.02215594598372,-5.06130193660968
MLTR18_MM,2.99894293202792,3.45902006261836,5.96886049980548,7.72563171751765,3.45295056558133
RLTR31C_MM,6.71276759189178,8.17058463162088,6.40832395700533,8.40272328691187,11.5550121351132
MER31B,-0.29473531444269,0.682719916506096,-0.104871287834817,-1.59877492812419,-4.51454132043516
LTR105_Mam,2.71979398688353,-0.296674313791729,-0.799283204235698,-1.41526373225201,-2.75177774224739
MamGypLTR2b,3.75595630248582,0.610924572591243,1.79237629913646,0.306918411391955,-1.7479732592951
LTR103b_Mam,1.16549125354173,0.897193297262071,-2.94936191924253,-3.05889483531779,-1.12865640287394
LTR87,0.572526310359154,1.93612141228963,2.0328190712307,0.620559583987828,-2.95276849720832
L2-3_Crp,6.05700207859443,2.38547941639443,0.833762216640054,1.85602923228892,3.32125122703753
MLTR31A_MM,1.36948071293021,-0.223049276279077,-3.6512616722401,0.623812405076104,0.648631093922872
MLT1K-int,-1.08328840057259,0.698369548231202,-1.13697278061718,-1.14052921398761,-4.73879891044427
L1ME4c,-4.08443962682973,-7.05196371957508,-1.7918532859302,-3.86135698039835,-5.61686497798939
MLT1-int,-3.89501734315715,-7.31043497219283,-1.8595761430302,-3.63380751007407,-3.89850085380491
L1M3d,-1.95823133959819,-4.32719384450139,-0.979563465178115,0.692686316818846,-3.26304026734465
L2-1_AMi,2.88013832954424,1.05449986480394,1.31899699860335,-2.39705074112903,-0.0116532374427388
LTR88c,-1.30151708833073,1.96436713079291,-1.76480271587254,-1.52248121690164,-3.36954629417275
RLTR20A2B_MM,-0.353976906585063,3.34921134300502,-1.68885321088743,1.76240704994119,1.07843711639044
LTR41C,0.0777812923555301,3.58449008024939,2.21232067163155,1.4743051693762,-1.43749637572767
MLTR25C,-6.70566638289919,-10.7928965472849,-6.83419482539675,-7.50890217480272,-10.1283031475821
MLT1A0-int,-3.79196189434402,-2.92303641323006,-5.62565734362017,-7.16139519222307,-7.07636153183437
RLTR12C,0.156944611076224,2.00402970009514,4.17971348930033,4.99407588118717,3.43563003019332
LTR31,6.96825929079828,5.21360884470621,3.04096782000453,2.5850783139041,2.83948015676995
MER110-int,2.87748406970569,3.4410165724169,2.52918772284504,1.17638301439616,-1.30915397985592
LTR75,1.89940768583775,1.50891567388724,-2.73836080693282,-0.998049282766205,-0.131966712456179
MER49,-3.16455597409331,1.5639217062902,-0.175496759636088,1.35890062389197,-0.248255013523586
MER70C,-3.73625024915552,-0.627892547388339,-3.40081460042856,-4.30760132248129,-5.79028859435954
LTR81,-2.63019929649614,2.11963352225468,-0.6315361272747,-1.19901939476232,-2.27115807451275
X8_LINE,3.25778989855127,-1.44882188590656,-1.08251517800871,-0.492542539316365,-0.0770496537347668
RMER16C,8.9058355797541,6.27947204988728,4.27195164028231,5.60167539994314,8.08220101562547
L1M7,-2.94124192572688,-3.55494585541112,0.0728868407311806,-0.274654953206973,0.489266176278319
L1M3a,-0.337842975356397,-3.35743254665594,-4.74782034661122,-4.6637605963507,-4.48427885598724
L1ME3F,-6.32986658811621,-6.07324522903706,-4.8249127659182,-1.89117580408033,-3.4874345329399
MLT1E1A-int,-1.85688622562115,-4.57653407223743,-6.49636935498294,-2.36423442231547,-3.62113622878296
LTR106_Mam,0.566745968569102,0.072713117259794,-3.42468046109108,-3.2399105844817,-1.06252967439628
MER66-int,2.09920062752501,-2.15812585071474,-2.0673080388021,-1.92260251427334,-0.190843129235848
FAM,1.47889925256548,4.1502022128415,5.50738003514591,4.01279443972425,6.27002934415872
ORR1F-int,-2.0632952443846,-3.20891291982404,-5.68672268092268,-1.85876032910727,-5.46211208180736
L1M,-2.99296950986215,0.715428149066643,1.92997445198685,-0.167850285538176,-0.205691895317471
MamGypLTR2c,2.21744134282286,0.104869702651851,2.20894930248126,-0.339945605477247,-2.03066959120326
MamGypLTR1d,-0.452151263290245,0.427815790323238,-2.29185832216182,-3.79595327337098,-3.24403233841722
MLT1E2-int,-0.342168959802181,1.57004099393476,-2.62060847874108,-2.70748763804814,-1.63126944295037
RLTR46B,5.84225179931022,5.00365655266467,7.31720118529572,8.32312016089034,9.41226012470738
ERVB4_3-LTR_MM,-5.77557091285125,-4.29903796650416,-4.96546123230434,-8.8232344839697,-4.98561974311023
RLTR13D3A1,-0.7054416290836,1.39947820284532,1.36045858966841,3.87117232406499,-0.111721020087075
MER110,-0.036041675057804,-2.0197868728962,-3.48249723752359,-4.40346467997955,-3.90219678407538
MLT1F1-int,-0.633376685301902,0.313080901010679,-3.26523417799725,1.33213866566551,0.403631821491251
L1M3f,-0.505305955944021,-3.22496918702685,-3.14886232766712,-0.954462112688626,-4.70648938195493
RLTR30D_RN,0.33669814365376,2.7204431526712,3.01832193485814,4.55032856256115,4.58391889808774
L1M6,-1.57170828147149,-2.89363757676772,-1.41175947275213,-4.84281443319303,-5.02970959192012
MLTR12,4.72282994330379,5.36621366382873,4.20416125552193,6.42182566268517,1.8234722786012
MER34A1,-0.9819876817438,0.352589594310772,0.161307204787793,-0.843620694159216,-3.90940720357118
X7B_LINE,0.381809277637951,-2.88315994826475,0.824329213267827,-0.341007362475239,1.55581667780987
MER76-int,-4.23630995986598,-1.3619319059729,-2.0673080388021,-0.457167906927162,0.147608129939502
LTR9D,-4.08283818061543,-0.0786962051540486,-0.0645771127138098,-1.35724993179709,-0.388543872577856
MLT1E3-int,0.539474518337928,-3.51401594948736,-3.68341345922969,-2.42054502255589,-2.38154429020679
MamRep605b,2.05728738495825,-2.39672383874083,0.457820012118269,1.27141075809258,0.699736663867735
L4_C_Mam,-2.76418173247224,-2.3278877936061,-1.62767869098745,-4.2410143108486,-5.83538945154692
MER50-int,3.10366889409061,6.03163040633798,2.05093998122219,2.01936315426695,4.14103747843588
MER90,-1.94814479063338,1.14783111264691,-0.275580661207497,1.46321635425688,-2.04528700288706
LTR75B,0.630365984403384,2.73987483491431,1.32280382303993,4.92377282652674,2.8068668371609
LTR91,0.606107632526514,-3.41928204608026,0.605681957304398,-0.881102366375126,-0.752941492900952
X7A_LINE,-0.0667317128126801,-0.536188269380661,1.9808942213557,-2.44294374107496,0.782837322129915
LTR101_Mam,0.536982117963366,-2.0282168587542,-2.83465129732819,-3.66050880449986,-2.89018979835108
L2-2_Mam,1.92388239032322,0.637612893821768,2.56872928486656,-1.31166183177346,-0.476937649181577
RLTR20A,3.96914148954096,4.97928714973955,1.03884147069773,4.88971461432309,3.27006306892901
RLTR12A,-2.87031006926272,-1.01670354711894,-0.910955528938373,-4.22202692198206,-4.09372956623679
ERVB4_1-LTR_MM,-0.264490907197401,-0.602678448065921,3.02819418280239,2.19643219558361,1.90240905606251
LTR108e_Mam,-2.40604849904438,-1.04703362651502,0.633419119430237,1.60381477006788,-1.11009946921278
MLT1F2-int,0.687649095806022,-1.67629373985684,-3.06802289775552,-3.00476148793306,-2.67852606960536
MER101B,-2.94780007811292,0.164708379463093,-1.31768711218257,-0.868370404546613,1.22377900218658
RNLTR23,-1.92820830914878,1.00503792604285,2.32273406283049,1.039483897253,0.267771120109773
MER70A,-5.26079224276112,-3.89585759049569,-4.19690942810749,-5.76508341770274,-7.82472746667518
LTR85c,-0.529036763240576,-1.34490406877929,-2.73078968357142,-1.66841911054485,-4.56785112656233
LTR69,0.111600712597821,-2.13112080366372,-0.197134091411689,-2.39735429911632,-3.55995553522905
LTR29,-3.22774376525987,0.249216561274006,-1.98518852780691,0.224469421661528,-0.221988871189328
MER77,-2.24647283787547,-2.31016658764628,-4.71860270087614,-3.08250903047934,-5.67826399766455
X1_LINE,0.135883351835084,0.788635824975283,-0.428148321669062,-1.52708831950678,-3.08402065266429
MER66C,0.109727923748075,1.69843070860147,4.32687260671333,2.46053721446724,2.30597701454647
L1MA10,-5.69858821311921,-4.51043775156263,-1.61416218597759,-4.61752464433947,-3.91655535451939
MER92C,0.936348570929787,1.5246997103256,3.00206477510197,1.53296688255354,4.67749531221263
LTR84b,-0.300403467314237,-3.08320761212923,-3.96076187564486,-2.58768906129394,-4.00792233353485
LTR90A,1.81474312308722,0.477927300426934,3.81908633724104,4.16994195498004,2.23049567792538
L1M6B,-1.94999084744763,-3.42333202900708,-1.06988837652393,-0.395984383218476,0.515399428200919
MER76,-1.5791302801046,-0.703882000992594,-3.49722333676927,0.551302001710769,-0.662950550924057
MamGyp-int,-0.0975140311763865,1.46811278803271,1.22650502836512,3.36062147434158,3.36255412639999
X2_LINE,-2.4699076820426,-0.657862263966658,-3.22256709863825,-0.615128048261747,-3.88585016735668
LTR108c_Mam,0.751300005309635,-1.06553992793534,-3.37391704983727,-0.843081870879613,-1.55864860204666
LTR108b_Mam,-3.2083619996517,0.705561495466586,-0.821885764016146,-0.461288595938276,-0.0141645453847372
MER31-int,0.92947874769314,1.64775940471926,2.53909747387183,4.40044851163873,3.9742929342362
RLTR12B,-2.50736432894144,0.444487429913405,1.06888776479002,-1.40535738206508,-1.396970192081
LTR28B,-1.92163743932033,2.18961884844148,-0.270285905732203,0.350027752649607,0.0719223501952063
L1M2b,-2.37497427675986,0.67799796687692,-1.86603239965938,0.577461216549531,-1.81037311150725
LTR48,2.17686567046486,-0.562654451899529,-0.586274689911774,1.17197297411016,2.48031798713428
RMER3D3,2.05735133779424,0.497557301808003,2.14784450398484,-1.08150068536492,2.22932593289342
MER50B,1.36014518310504,0.936813015786125,-2.00006564879133,-0.447322028963603,1.27180522202127
L4_B_Mam,-0.772578303934608,-3.58377280645883,-4.3819532286347,-3.4016313653758,-1.97208549883103
CR1-11_Crp,-1.90383148704769,-1.92206111153298,1.52284817013665,-0.180593482674977,-0.511382896424183
MER129,0.59482753441865,3.30862525981777,1.05091521824962,-0.621038919642889,0.955926647475905
MER89-int,-2.51558662994335,-0.95492732136577,-4.153764059127,-4.44786791191064,-2.78377038038017
RLTR19C,7.31200109664983,7.5252385091528,6.68612102706381,8.58830804690353,4.79689182694758
MER57-int,0.102902237827808,-0.403145060094741,2.04728945310614,-1.07252550752463,-1.54650849522261
CR1-1_Amn,1.90096641370342,-0.211388665743865,3.5307001842646,1.87213344919443,0.974886229606522
UCON49,0.359763687541808,-0.93611313706568,-1.08776923005654,1.43800859573831,1.92785551559877
MLT1H2-int,-0.581000281585049,-1.51835326393522,-3.31600678285162,-3.93075080908974,-2.57156635521879
LTR65,2.62531805674158,5.27043185041158,4.55210705402631,5.21599555725607,6.23102093524122
MLT1J2-int,0.858620982672173,0.266479587194095,-1.36994106310808,-1.78713323632315,-2.23173075308658
MER87,1.7539130358104,2.49059277018439,0.975048563137269,1.03345724847154,-1.10302996971031
LTR75_1,-1.98024111994132,-0.55178440310067,-0.124502094142263,-1.5948484913422,1.40373802512725
LTR9,0.0975061924184732,1.57863700893909,-2.04455421235851,-0.85402968734071,-0.127524126908456
LTR88a,-1.87032143562134,0.661038348312819,-0.5653459696888,1.39965300191445,0.941791207058632
MER110A,-1.55984246456204,-1.27253430872905,-0.277261683327376,-3.88432450220017,-1.52334283293231
LTR107_Mam,-0.277194698348854,2.30824437331648,-1.14515970955693,-0.474286364661819,0.287396685270555
CR1-L3B_Croc,0.041164820024275,2.51597923611386,1.05480148262595,-0.88737752499847,-0.102807379364818
LTR86A1,-2.30182294254797,-3.22664894747572,-0.431235490414372,-0.50637346878025,-0.425135868913329
RLTR41B,5.68027735371766,6.19709296627394,3.39791379439452,6.71416975507604,4.791927558055
MLT1I-int,2.3970295286715,1.33649133737592,3.2797175995084,0.941837654139702,-0.0840867674546887
L1MEa,-4.69190175936187,-1.47510173634174,-3.61305152250334,-4.32317138040762,-4.22134971177119
RLTR19D,-1.75680474322152,-0.0875655319526653,0.808401768310338,-1.09028028137942,-2.39689280467818
CR1-13_AMi,0.934004215761314,-1.54831399998452,-1.20778235460246,1.26700515368866,-0.771178569807076
HAL1ME,-6.15026596853491,-4.30463859611759,-3.94267073153336,-3.88609151900476,-6.5215781051496
LTR27C,-0.622540425979954,2.18113771973451,0.80545447099423,-0.344440199356819,-0.886730326454166
UCON86,0.993819522325,-0.328451156059351,1.83522226250849,2.36142501249935,2.89183286145771
MER92-int,-1.25466701113538,-4.38006088399779,-3.58588747694855,-4.22046349994247,-3.68506342891176
MLT1C-int,-1.57930593786673,-0.679361479538784,-2.62851567893469,-1.4604898632089,-3.93618368753933
MER95,1.56230505960155,0.0153163898442946,0.685615161642957,-1.58346225150044,-0.912564531471242
