,id,M,A,stage,zscore,p.value,fdr
502,MER72B,-0.189571421547017,6.37430608836849,2cell,-1.01353066428019,0.310806756964903,0.367429796465158
503,MLT1J,-0.0216365957561461,12.6447449283033,2cell,-1.01656276751759,0.309361473809424,0.366208189369611
504,RLTR12A,-0.0370689401558743,11.092052062497,2cell,-1.01670354711894,0.30929447782286,0.366208189369611
505,L1MEg1,-0.140283047349379,7.31995295864724,2cell,-1.04088871710956,0.297927198823548,0.354561284811425
506,LTR108e_Mam,-0.223457031207711,5.99363200603627,2cell,-1.04703362651502,0.295084069486753,0.351648442055929
507,MamSINE1,-0.0441746409579333,10.6908364248686,2cell,-1.05429222607486,0.291749146804996,0.348140928200861
508,X7D_LINE,-0.522528379336044,3.58496250072116,2cell,-1.06251457860919,0.288002143246638,0.345059171625689
509,LTR108c_Mam,-0.309454715774903,5.10472668281447,2cell,-1.06553992793534,0.286631667055203,0.344345340556859
510,MER57E1,-0.0903541314363814,8.72556530102509,2cell,-1.09123039629205,0.275171516025999,0.331025003717338
511,L1MEj,-0.0982460610797931,8.61260371847175,2cell,-1.14098711504039,0.253875284991085,0.306234909575406
512,X9_LINE,-0.0707045987821929,9.60747257733758,2cell,-1.15920764107897,0.246371557583666,0.298398248899018
513,MuRRS-int,-0.0274008202974974,12.3701017606546,2cell,-1.17045786439913,0.241816761157347,0.293681831514865
514,LTR82B,-0.0803975806240935,9.3013802369855,2cell,-1.1854494313809,0.235839797315996,0.28760161840044
515,MLT2B1,-0.0324223120508808,11.9289652571856,2cell,-1.18855567703752,0.234614558113206,0.286515324759398
516,RLTR20A1,-0.147652956840517,7.55955161853128,2cell,-1.19043268646989,0.233876372304773,0.28638580575612
517,MLTR18D_MM,-0.0441502370592462,11.0916432251086,2cell,-1.21075330926024,0.225989964552554,0.277877010355768
518,RLTR14_RN,-0.0403801934177124,11.3584549340147,2cell,-1.21466418345025,0.224494198294732,0.276803526052727
519,MER4CL34,-0.93493526277194,2.29248125036058,2cell,-1.21469892165718,0.224480943979782,0.276803526052727
520,HUERS-P3b-int,-0.93493526277194,2.29248125036058,2cell,-1.21469892165718,0.224480943979782,0.276803526052727
521,CR1-16_AMi,-0.113963894084316,8.36865008240707,2cell,-1.21622342016035,0.223899824402146,0.276803526052727
522,MER57D,-0.0813183604480973,9.3838125938112,2cell,-1.23377645530901,0.21728621518721,0.270542640478192
523,RLTR20C2_MM,-0.02612480341857,12.6700832081308,2cell,-1.23826511327764,0.215617775009766,0.268841798013579
524,UCON51,-0.276879721662158,5.91486136754303,2cell,-1.26241325608638,0.206800121692797,0.258209702506877
525,MER110A,-0.114076879161984,8.49638067547157,2cell,-1.27253430872905,0.203183342095463,0.254050620425973
526,LTR83,-0.128069249681498,8.27728693174736,2cell,-1.32415597949129,0.185451247211765,0.233852707476963
527,LTR85c,-0.145184079105328,7.96023458354175,2cell,-1.34490406877929,0.178656216127286,0.225925143865089
528,AmnSINE2,-0.0924610171252747,9.27955408674847,2cell,-1.35304869693986,0.176040073741743,0.223570893652013
529,LTR85a,-0.101635755026442,9.02354064940018,2cell,-1.36102480207226,0.173505851652001,0.220667671128225
530,MER76-int,-0.377829403625543,5.23685287480971,2cell,-1.3619319059729,0.173219375864822,0.220618947197459
531,MLT1G-int,-0.238888297808075,6.60715956040038,2cell,-1.38454488575385,0.166191674050301,0.212581867957867
532,MLT2B5,-0.07570556166453,9.92606509102462,2cell,-1.38610757639208,0.165714057248905,0.212276364400975
533,RLTR1E_MM,-0.184100019255867,7.39720793317505,2cell,-1.40307567558098,0.160594273796669,0.20631258584572
534,RLTR13G,-0.0518976104765601,11.1042081314689,2cell,-1.4294252652287,0.152882040978513,0.197380604206282
535,MLT1E2,-0.0376944631200827,12.0594743372921,2cell,-1.44577835122093,0.148239380046137,0.191826504892308
536,X8_LINE,-0.203335779806363,7.20303605275125,2cell,-1.44882188590656,0.147387330142244,0.191001948245561
537,MLT2F,-0.0658033175447334,10.4767181398889,2cell,-1.45815820236466,0.144796941744196,0.187918950672395
538,LTR16D2,-0.206539846333146,7.17877600230904,2cell,-1.4593299876269,0.144474305575854,0.187918950672395
539,LTR64,-0.636680735994453,3.95344529780426,2cell,-1.47098742347822,0.141294518075119,0.184694596699859
540,L1MEa,-0.143592865613041,8.25865015114505,2cell,-1.47510173634174,0.140185193718675,0.183541439198678
541,RLTR20C1_MM,-0.0272593461355829,13.0887571693014,2cell,-1.49390392480892,0.135200732475017,0.177538332600133
542,LTR108d_Mam,-0.353793354570111,5.71260795164969,2cell,-1.50389594271418,0.132608161876246,0.174649860604419
543,LTRIS3,-0.113876013715842,9.01016174328375,2cell,-1.51788191397337,0.129044170108749,0.170714683373032
544,MLT1H2-int,-0.215222284548101,7.17436407711554,2cell,-1.51835326393522,0.128925366831907,0.170714683373032
545,MER70B,-0.105220180468186,9.2409430647419,2cell,-1.51929476547043,0.128688316739183,0.170714683373032
546,RLTR9C,-0.0839351696641562,9.89721745258437,2cell,-1.52149615588368,0.12813537525566,0.17027256891223
547,LTR108a_Mam,-0.321973195234893,6.04173966366592,2cell,-1.53400676934396,0.125027987441336,0.166891712965988
548,CR1-13_AMi,-0.35034535065202,5.82485263273571,2cell,-1.54831399998452,0.121546715389518,0.162488766889145
549,MLTR25A,-0.0310262989172033,12.8319081645337,2cell,-1.55545771089633,0.119837098738441,0.160444549365172
550,RLTR9A3A,-0.103838281034743,9.38775048687324,2cell,-1.57760433638816,0.114656535550218,0.154673232327987
551,HAL1M8,-0.0770378547445359,10.2980903274058,2cell,-1.6046215105605,0.108577124624479,0.146917905313793
552,RLTR1D,-0.0775649726126088,10.2844679171972,2cell,-1.60799070653215,0.107837214187037,0.146139151543103
553,MamRTE2,-0.539530272622001,4.70043971814109,2cell,-1.61486816986306,0.106339246582487,0.144329145361574
554,MLT1G3-int,-0.231808866449768,7.14280947681966,2cell,-1.61758142210252,0.10575283545343,0.143752707520029
555,LTR80B,-0.190996412110566,7.72923534870691,2cell,-1.63315788054534,0.102435795869639,0.139457002340137
556,RLTR13D1,-0.0863726630726609,10.0342251443427,2cell,-1.64182250343629,0.100626793993085,0.137204324938424
557,MLT1F2-int,-0.216932539423385,7.43705842722226,2cell,-1.67629373985684,0.0936806705223654,0.1283237536123
558,L1MEg2,-0.203428884385525,7.64795619669079,2cell,-1.69114828460643,0.0908084852584112,0.124581394127666
559,ERVL-E-int,-0.0579818985917325,11.315900040225,2cell,-1.71859709369015,0.0856877612507959,0.117920154414795
560,LTR52,-0.142416515703373,8.74690036717202,2cell,-1.73276684311473,0.0831371183721402,0.114765369926759
561,X6A_LINE,-0.115070658633166,9.46896274243151,2cell,-1.79816438328308,0.0721509618902556,0.0999099768231109
562,LTR40A1,-0.224367785397078,7.62203323209741,2cell,-1.84853522046491,0.0645249541290305,0.0897694588743476
563,Penelope1_Vert,-0.0924213645408692,10.2825277899297,2cell,-1.91468892889989,0.0555321863175966,0.0777450608446353
564,CR1-11_Crp,-0.605537489887628,4.86989030488663,2cell,-1.92206111153298,0.0545980686152322,0.0766788041057526
565,RLTR43C,-0.128389530492122,9.39546694366114,2cell,-1.95583270207522,0.050484865175121,0.0713530129422617
566,MLTR32C_MM,-0.193543725706384,8.22272569585069,2cell,-1.96363577863509,0.0495723451112048,0.0701748643373583
567,ERVB2_1A-I_MM,-0.107341180622353,9.92430382981696,2cell,-1.96413080369423,0.0495149247898252,0.0701748643373583
568,MamGypLTR1b,-0.189119624264435,8.29946241709224,2cell,-1.97046482150386,0.0487851228788063,0.0693919587828141
569,L1M4b,-0.0502291571066618,12.1552012023632,2cell,-1.99155528159037,0.0464198740187669,0.0662395955099258
570,LTRIS5,-0.234101436864588,7.75189734396165,2cell,-2.01752096820156,0.0436411750986376,0.0626769057555555
571,MER72,-0.760980667388586,4.35367956604044,2cell,-2.01977132068602,0.0434071132687784,0.0624416241034692
572,MER110,-0.204104337781747,8.15078382102826,2cell,-2.0197868728962,0.0434054993623224,0.0624416241034692
573,LTR101_Mam,-0.17706998548063,8.57276708597886,2cell,-2.0282168587542,0.0425381200218525,0.0613902413951735
574,LTR86A2,-0.294789732641856,7.22250742293421,2cell,-2.11467828629105,0.0344573762479935,0.0499716272177262
575,MER83B-int,-0.90746698263711,3.98863996174996,2cell,-2.12234221485153,0.0338090109032629,0.0491918341947639
576,MTC,-0.0136272072256829,16.099370177967,2cell,-2.12420590040014,0.0336529300634272,0.0490450079121095
577,L4_A_Mam,-0.101754078288877,10.3096837209462,2cell,-2.12796936763611,0.0333396234333583,0.0486681859314541
578,LTR69,-0.280550836853729,7.38770225975199,2cell,-2.13112080366372,0.0330791912527918,0.0483674358942959
579,MMETn-int,-0.0402864218409037,12.9934319565458,2cell,-2.13604531185133,0.0326757206648554,0.0478562037414438
580,MLT1B-int,-0.200106171425697,8.37527499048924,2cell,-2.14044332633671,0.0323189562695071,0.0474118021841449
581,ERVB2_1-I_MM,-0.220396030853038,8.10814557787853,2cell,-2.14901413290027,0.0316332796436038,0.0464826208316757
582,MER66-int,-0.546590980819176,5.49964769351171,2cell,-2.15812585071474,0.030918048396422,0.0455823300570799
583,MamGypsy2-I,-0.13143596488589,9.62892179271289,2cell,-2.17098277920951,0.0299324741468041,0.0442026071702804
584,MER34-int,-0.262570615053469,7.63496511293252,2cell,-2.17300044889761,0.0297802834989835,0.0440510349926727
585,LTR55,-0.180355848999602,8.72764354033069,2cell,-2.17977408512574,0.0292742118016166,0.0433746238193953
586,MER34A,-0.0983077270746364,10.4865648893139,2cell,-2.18588206709858,0.0288242345589938,0.0428507433494071
587,LTR40c,-0.152081980312985,9.239736204127,2cell,-2.19502312850985,0.0281619387053058,0.0420066501829141
588,RLTR1D2_MM,-0.127987079409049,9.74214397544803,2cell,-2.19862320407575,0.0279047256330654,0.0416929430046977
589,MamRep1527,-0.148361710453688,9.32516126661991,2cell,-2.20567453390731,0.0274067962288728,0.0410461698435073
590,MER77,-0.102067112636314,10.5378401088913,2cell,-2.31016658764628,0.0208789330840338,0.0317288401909505
591,L4_C_Mam,-0.120145982359271,10.0893846944642,2cell,-2.3278877936061,0.019918062575419,0.0303724830695497
592,MLT1E1-int,-0.963607531915518,4.11440934524794,2cell,-2.3540461033134,0.0185703076972764,0.0284637992118599
593,MamRep605b,-0.148152701506866,9.56890584187321,2cell,-2.39672383874083,0.0165423861629042,0.025531564754899
594,MLT2B4,-0.0651709292154061,11.9607854683184,2cell,-2.41557244527782,0.0157104968704823,0.0243197365647574
595,MLT1H1-int,-0.382319014411389,6.86486347255467,2cell,-2.42285054582213,0.0153992605737295,0.0238916974695384
596,L1M3de,-0.236209708025931,8.29634530767671,2cell,-2.45844587486096,0.0139539808604237,0.0217633140086257
597,RLTR9A3B,-0.14223200268263,9.7758184620329,2cell,-2.47201325057803,0.013435453634269,0.0209914205287612
598,L1M2a,-0.192398900234496,8.90569989094752,2cell,-2.47334528508582,0.0133854747599677,0.0209501532774846
599,L1MD3,-0.0678214240357396,11.9611528239976,2cell,-2.51413367055374,0.0119325197317959,0.0187752390116223
600,RLTR1B,-0.0800729964640081,11.5731361787579,2cell,-2.59473135895424,0.00946648776270949,0.0150012613565931
601,MTEb-int,-0.0986532187462334,10.9718590694688,2cell,-2.59538746502544,0.00944843381186645,0.014999388676338
602,MamRep605,-0.132205843467562,10.1454087961694,2cell,-2.61177942982111,0.00900723460049528,0.0143245645077644
603,RLTR9A3,-0.100304236371848,10.971084343242,2cell,-2.63811423063326,0.00833684939251387,0.0132821847848474
604,MLT1D-int,-0.223537995739561,8.69000220047283,2cell,-2.66665524158573,0.00766102153927174,0.0122493671734039
605,MLT1E-int,-1.10217842216803,4.18316110712291,2cell,-2.75749583653635,0.00582459550507125,0.00946629872762038
606,MLT2C2,-0.13243083704749,10.3153824072362,2cell,-2.77498396243357,0.00552044300170491,0.00898841360534005
607,RLTR46A,-0.349800889614273,7.52781068739085,2cell,-2.78936959203561,0.00528107598688296,0.00861445238961275
608,MER77B,-0.136450622921686,10.2636439986653,2cell,-2.80839931173305,0.00497884490418573,0.00813638441143588
609,RLTR13B3,-0.124385286236119,10.5580989943068,2cell,-2.83514993722439,0.00458041828258955,0.00752678715937544
610,MamRep1151,-0.236312082080534,8.70706181903014,2cell,-2.83575848961061,0.00457170026861063,0.00752637321999047
611,X7B_LINE,-0.331938033453318,7.77447114426825,2cell,-2.88315994826475,0.00393707473469988,0.00650568668986653
612,RLTR12F,-0.467194356928758,6.7938887581641,2cell,-2.88878673159286,0.00386731266353375,0.00640231090853167
613,L1M6,-0.213063447966208,9.06417088907369,2cell,-2.89363757676772,0.00380807424850779,0.00631600374426012
614,MLT1A0-int,-0.214824216060591,9.06959079921423,2cell,-2.92303641323006,0.00346635976234207,0.00577077496015374
615,RNERVK23-int,-0.568603270776895,6.29435731779113,2cell,-2.95692173497358,0.00310726977639138,0.00519241133686454
616,ERVL-B4-int,-0.085800886608866,11.7513833737032,2cell,-2.95755229766877,0.00310092141978003,0.00519156147304039
617,RLTR13D,-0.417825408583857,7.2027037111096,2cell,-2.97677504245872,0.00291297664743554,0.0048861061123966
618,LTR86B2,-0.577660848427471,6.28965796879001,2cell,-2.99913547470641,0.00270746889814265,0.00454998081370287
619,L1MEb,-0.209981915337803,9.2694032738182,2cell,-3.06202508733254,0.0021984502625652,0.00370858118296103
620,LTR84b,-0.257909983289674,8.69610839242452,2cell,-3.08320761212923,0.0020478223483165,0.00346105336055774
621,LTR78,-0.145956750124691,10.3493836977029,2cell,-3.09466509516603,0.00197035242273808,0.00334922237822974
622,MER34,-0.14773232664761,10.3409777724347,2cell,-3.12319922512622,0.00178896608921788,0.00305844394868211
623,LTR33B,-0.220414615528477,9.23827027098088,2cell,-3.17966288291974,0.00147446477193267,0.0025305003518304
624,L1MB4,-0.0736943029181511,12.4094639602978,2cell,-3.19119051254073,0.0014168781848374,0.00243637273949797
625,ORR1F-int,-0.158524185409436,10.2156727939974,2cell,-3.20891291982404,0.00133237838699126,0.00229551237603727
626,L1M3f,-0.432871496343584,7.33169566093838,2cell,-3.22496918702685,0.0012598622781709,0.00217479138892025
627,LTR86A1,-0.416366058843928,7.44536963481548,2cell,-3.22664894747572,0.00125249024045233,0.00216627203066561
628,LTR37B,-0.213478304653597,9.37765896481622,2cell,-3.23202980724944,0.00122914233997922,0.00213003419150395
629,MMERVK10D3_LTR,-0.273391418205115,8.70374177075118,2cell,-3.27693979163249,0.00104938743964555,0.00182922634087234
630,L1M3a,-0.406983112279259,7.62577818895596,2cell,-3.35743254665594,0.000786699360881917,0.00138216547791309
631,LTR89,-0.326673312742113,8.26090755525681,2cell,-3.35847831112863,0.000783728712515588,0.00137967292163635
632,L1MB2,-0.0732744375130199,12.5821978434433,2cell,-3.36883533072048,0.000754865122734997,0.00133149820260201
633,LTR91,-0.562478459041249,6.74479856119465,2cell,-3.41928204608026,0.000627866093861794,0.00111189832159987
634,L1M6B,-0.660773078403776,6.28350268512352,2cell,-3.42333202900708,0.000618584688403056,0.00109764827942179
635,L1M3e,-0.158131030983122,10.4777022159489,2cell,-3.5052749521219,0.000456135949439547,0.000815905148997499
636,RLTR10E,-0.230923678119794,9.38833538585619,2cell,-3.50911101033879,0.000449607203462299,0.00080584839491529
637,MLT1E3-int,-1.1828868151074,4.67877600230904,2cell,-3.51401594948736,0.000441386309685129,0.000792711978404202
638,MLT1E3,-0.123236609505779,11.213968160617,2cell,-3.52595475927656,0.000421959043664278,0.000759355444974783
639,L1M7,-0.308437297291648,8.59068290916391,2cell,-3.55494585541112,0.00037805693335901,0.000681729439667667
640,SRV_MM-int,-0.217732100772819,9.59807651965832,2cell,-3.55812924464519,0.000373505530078012,0.000674891089917384
641,MLT1E1,-0.169539119244259,10.3327807297303,2cell,-3.5740464728259,0.00035150650009034,0.000636434375927316
642,L4_B_Mam,-0.22834063307573,9.48153552308679,2cell,-3.58377280645883,0.000338666691610898,0.000614438140494057
643,L1MCc,-0.18926138704898,10.0735428247942,2cell,-3.64695334803354,0.000265368080869599,0.000483426688305479
644,L1Md_Gf,-0.0618426379997324,13.3335465918018,2cell,-3.68945048583117,0.000224738961553626,0.000410252437004464
645,RLTR15,-0.0823099254767219,12.5231594160623,2cell,-3.7075752781615,0.000209253224049401,0.000384351479710574
646,ORR1G,-0.0635201392697935,13.3228287215125,2cell,-3.77546874199389,0.000159707051841804,0.000297028387212058
647,MLT1E,-0.189833787314854,10.1708223877936,2cell,-3.78342177534846,0.000154686955555351,0.000288294975867311
648,MLT1H-int,-0.229448029036645,9.63385741161091,2cell,-3.79637770223672,0.000146825744049539,0.000275375709831308
649,RLTR13D4,-0.223554548713515,9.72012537439736,2cell,-3.81113105107924,0.000138332402669746,0.000259994727216499
650,RLTR13D5,-0.117950630502545,11.5651749094983,2cell,-3.81160657584941,0.000138066503570363,0.000259994727216499
651,L1MEh,-0.339781457374572,8.51628117950055,2cell,-3.81651466994846,0.000135350031500014,0.000255469592364144
652,RMER20B,-0.0892336591184068,12.4006964029526,2cell,-3.85236493185712,0.000116982506409545,0.000222216769654028
653,LTR90B,-0.557320825554663,7.13185466858295,2cell,-3.87429335251633,0.000106934538474346,0.00020356489229913
654,RLTR13A,-0.224857751602972,9.75599983472073,2cell,-3.88130855347693,0.000103895923062128,0.000198204883266591
655,L1MB5,-0.0741768415210284,12.9581200841377,2cell,-3.8851021981368,0.000102286851115102,0.000195554861594248
656,L1MC5a,-0.097938383958614,12.1635540942583,2cell,-3.89445783261131,9.84186098339594e-05,0.000188564965824116
657,MER70A,-0.310970060232199,8.8313063746254,2cell,-3.89585759049569,9.78518742541993e-05,0.0001878840522937
658,HERVL74-int,-0.403492431571127,8.08478636898534,2cell,-3.90260794107469,9.51617772482778e-05,0.000183114328947444
659,L1M4a1,-0.19967724833242,10.1383439239922,2cell,-3.93505660871998,8.31770888183086e-05,0.00016145072480235
660,LTR80A,-0.49835830682785,7.50355744574136,2cell,-3.94072687450035,8.12350785295546e-05,0.000158026224973247
661,MLT1J-int,-0.20782074534191,10.0734061365185,2cell,-4.00439132887605,6.21773651516812e-05,0.000122021363399215
662,RMER15,-0.0334458878439518,15.3456402200562,2cell,-4.0113828855581,6.03641197006455e-05,0.000118725005340429
663,L1P5,-0.486823289248161,7.64533343852848,2cell,-4.0433901517731,5.2683844781082e-05,0.000104079862245293
664,RLTR10F,-0.190361196192233,10.3670893557109,2cell,-4.06100087913801,4.88627874963975e-05,9.67461427267202e-05
665,MLT1D,-0.0499090338332516,14.2450001767085,2cell,-4.08473901106719,4.41263854276078e-05,8.75632960829093e-05
666,L1ME3E,-0.296450676357389,9.152260333618,2cell,-4.15094397768134,3.31106811882158e-05,6.61469563512896e-05
667,ERVB5_1-LTR_MM,-0.344241471713774,8.73554783526393,2cell,-4.17190288589683,3.02066383672625e-05,6.06178363622944e-05
668,L1MDb,-0.226066927306714,9.94945418571518,2cell,-4.17279269241934,3.0088869320065e-05,6.05181104650176e-05
669,MLT2B2,-0.133621622897782,11.4968814143637,2cell,-4.21699841917202,2.47575710079914e-05,5.01354911756364e-05
670,ERVB4_3-LTR_MM,-0.390876049056137,8.45559064926722,2cell,-4.29903796650416,1.71541088002627e-05,3.50574775251346e-05
671,HAL1ME,-0.18984543637882,10.5430156177646,2cell,-4.30463859611759,1.67258555153606e-05,3.42610266201742e-05
672,L1M3d,-0.386113800260356,8.50979536417894,2cell,-4.32719384450139,1.51021045037293e-05,3.10063993159708e-05
673,LTR37A,-0.242634571294885,9.87416686544909,2cell,-4.36324803982016,1.28145510893969e-05,2.63706849964673e-05
674,ORR1C1,-0.054806642211802,14.1676820405216,2cell,-4.36683702073424,1.26058717018328e-05,2.60014383826667e-05
675,MER92-int,-0.31570204027384,9.12574120531011,2cell,-4.38006088399779,1.18646154160194e-05,2.45865806639656e-05
676,L1ME3D,-0.319665059286334,9.10064079884901,2cell,-4.39662888199803,1.0994508922197e-05,2.28367253080213e-05
677,L1M3b,-0.412047990340989,8.4091849857353,2cell,-4.45959193375371,8.21158453430741e-06,1.70962497681482e-05
678,L1MA10,-0.214100857556811,10.3308542608403,2cell,-4.51043775156263,6.46939838836591e-06,1.36286615337851e-05
679,L1ME3A,-0.123320968738989,11.9425241436696,2cell,-4.54206970288449,5.57046153949167e-06,1.17628035833922e-05
680,MLT1E1A-int,-1.0590726345608,5.76006377516243,2cell,-4.57653407223743,4.72742743083989e-06,1.00063880619444e-05
681,MER21-int,-0.489720948324681,8.01945949464615,2cell,-4.63057981855968,3.64643180131449e-06,7.75521021858513e-06
682,L1MB3,-0.0721242417779479,13.5586908283207,2cell,-4.65228486391574,3.28277154866476e-06,6.99852255818459e-06
683,RLTR13D2,-0.205749309755916,10.5632854437592,2cell,-4.6981418045312,2.62539132953481e-06,5.62403106495529e-06
684,RLTR47,-0.344354314551646,9.09967801527889,2cell,-4.73462132955959,2.19464454756525e-06,4.71265459610027e-06
685,LTR37-int,-0.403756662884122,8.68312695160215,2cell,-4.80507716346628,1.54691833123559e-06,3.35417169870351e-06
686,L1M8,-0.435260634270372,8.46776095150985,2cell,-4.80743548568938,1.52878730111458e-06,3.32296310682362e-06
687,RLTR13F,-0.444159146922661,8.45461841161045,2cell,-4.88342465457207,1.04258999572692e-06,2.27730345503988e-06
688,HAL1b,-0.246596571013507,10.1679906330759,2cell,-4.90989299990994,9.11261014949222e-07,2.00027417849348e-06
689,X6B_LINE,-0.307168594404785,9.57831684113159,2cell,-4.98542049980886,6.18271980656697e-07,1.37755336041053e-06
690,HAL1,-0.102592017361529,12.8055422095368,2cell,-5.09649419614116,3.46001165975838e-07,7.8069806231604e-07
691,L1M1,-0.263551920858705,10.1186236562832,2cell,-5.1584613682328,2.48987466965703e-07,5.66112169136855e-07
692,ERVL-int,-0.209083067816723,10.7944917894355,2cell,-5.17261559358598,2.30839602828041e-07,5.2754860389236e-07
693,MER67C,-0.257886541637608,10.1971141054079,2cell,-5.18677622718489,2.13965569144622e-07,4.90245853014353e-07
694,RLTR1,-0.769636808752208,7.0649634667552,2cell,-5.22763003016689,1.71696643079362e-07,3.9749561379571e-07
695,L1ME3G,-0.209068120562584,10.8665922964016,2cell,-5.30313403841734,1.13831276223338e-07,2.65606311187789e-07
696,L1ME3B,-0.25178355999922,10.3801000755061,2cell,-5.3956093634037,6.82913805801864e-08,1.60611209883031e-07
697,RLTR13C3,-0.238701831455276,10.5446618736519,2cell,-5.41551912822309,6.11111381194198e-08,1.44105575034918e-07
698,L1ME3C,-0.379936224487418,9.21193137115259,2cell,-5.4310880380303,5.60114916109874e-08,1.3313961508601e-07
699,MamRTE1,-0.113619192704805,12.6992511677516,2cell,-5.44006808727411,5.32602121942137e-08,1.26939218875753e-07
700,ORR1D2,-0.0496444889717634,15.0956627769252,2cell,-5.45891825326928,4.79044241994529e-08,1.14481271809983e-07
701,MLT1F-int,-0.307560958006835,9.86219697164821,2cell,-5.50790793678358,3.6312321298119e-08,8.70125434879455e-08
702,RLTR13E,-0.193752571701391,11.3074708220332,2cell,-5.72611664264052,1.02755583952564e-08,2.49589382879315e-08
703,L1PB4,-0.552571973274872,8.31962795412701,2cell,-5.79770640808849,6.72280115249952e-09,1.64191489686046e-08
704,IAP1-MM_LTR,-0.329050785768019,9.81937438425641,2cell,-5.80594058485368,6.40056579545522e-09,1.56752148544344e-08
705,RLTR13C1,-0.272883815661706,10.4231423126204,2cell,-5.93567291528335,2.92642708356955e-09,7.20663068502308e-09
706,L1M4a2,-0.286278061589542,10.3441114925524,2cell,-6.05876250148677,1.37172749372859e-09,3.42546556720427e-09
707,L1ME3F,-0.438695997303944,9.1194589084872,2cell,-6.07324522903706,1.25350804935896e-09,3.13906663628201e-09
708,MTE2a-int,-0.279636443361567,10.4715914983066,2cell,-6.18555852044681,6.18829722855831e-10,1.55846918872191e-09
709,ORR1E-int,-0.151882491956517,12.252793398007,2cell,-6.22927681282468,4.68593193981406e-10,1.18683575341729e-09
710,L1ME3Cz,-0.257739814360369,10.7274940025811,2cell,-6.22999333753474,4.66455011494447e-10,1.18479572919589e-09
711,ORR1D2-int,-0.17134411501723,11.9098151334569,2cell,-6.23967055909949,4.38493404766929e-10,1.12017424378678e-09
712,MurERV4_19-int,-0.199261071152061,11.4867618050457,2cell,-6.26650987432152,3.69229983281226e-10,9.45952320279568e-10
713,L1ME2z,-0.204480532587662,11.4201753701121,2cell,-6.28392819777024,3.30123223288076e-10,8.50665349284347e-10
714,LTRIS6,-0.575942147099227,8.48770009514085,2cell,-6.40536883874156,1.50006294531189e-10,3.89928642801832e-10
715,L1MA5A,-0.226414406631998,11.3421626472987,2cell,-6.77234778854454,1.26709086970386e-11,3.41346600959616e-11
716,L1M2c,-0.466588249226442,9.28633901231613,2cell,-6.84399732068832,7.70133621473953e-12,2.08099936015302e-11
717,LTR40b,-0.320528130145704,10.3697502270066,2cell,-6.84417873601315,7.69158401287019e-12,2.08099936015302e-11
718,ORR1D-int,-0.284842237107405,10.7179269308283,2cell,-6.86230976638191,6.77559372021423e-12,1.84621059643815e-11
719,MTEa-int,-0.176903570782796,12.0936929526508,2cell,-6.86613859977715,6.59629893865749e-12,1.80434146352816e-11
720,MYSERV-int,-0.198434396989499,11.7644832461012,2cell,-6.8711553712904,6.36839844908911e-12,1.74737846334575e-11
721,LTRIS4A,-0.495709578360125,9.13910674545635,2cell,-6.90942416425679,4.8662492291889e-12,1.33934847205849e-11
722,L1ME4c,-0.299191787957964,10.6547800868857,2cell,-7.05196371957508,1.76410205716893e-12,4.90089602757245e-12
723,RLTR10B,-0.413249802541828,9.72978685028994,2cell,-7.06866338712749,1.56433092361578e-12,4.37323959463657e-12
724,MERV1_LTR,-0.307331949322294,10.6019338629115,2cell,-7.1123508361952,1.14082808053275e-12,3.19935698294516e-12
725,MTE2b-int,-0.265275981494524,11.0459212162404,2cell,-7.16040816477009,8.04372011492827e-13,2.27011656576865e-12
726,MLT1-int,-0.53743252075999,9.06871573842753,2cell,-7.31043497219283,2.66278990281363e-13,7.53891790955834e-13
727,RLTR22_Mus,-0.260870175727732,11.2325770467548,2cell,-7.51212423569222,5.81755388106083e-14,1.67372343050585e-13
728,L1ME4a,-0.277240778426198,11.0612117976771,2cell,-7.52313278826099,5.34790586649549e-14,1.54360010237484e-13
729,ORR1D1,-0.0597958316876296,15.5033786025618,2cell,-7.57582667674738,3.56847961924653e-14,1.04012405951153e-13
730,MLT1B,-0.0895881362925567,14.3472417738069,2cell,-7.59703281503146,3.02997723870111e-14,8.86069001712265e-14
731,RLTR10A,-0.270476229937571,11.178046225496,2cell,-7.64290589725616,2.1237321002084e-14,6.27241806340622e-14
732,L1MCb,-0.341233138527846,10.5189832371686,2cell,-7.6730877451403,1.67904544613391e-14,4.97557133871014e-14
733,RLTR13A3,-0.37644351603231,10.2805283436248,2cell,-7.7933593296175,6.52507174672755e-15,1.95312753631003e-14
734,RLTR13D3,-0.329815767069376,10.6700260946779,2cell,-7.81496072944983,5.49801682890161e-15,1.65126248678836e-14
735,MERV1_I-int,-0.158622560921328,12.7998308096319,2cell,-7.86435092324293,3.71016127094865e-15,1.11807910843164e-14
736,MLT1A,-0.131815120742446,13.3452222137965,2cell,-7.89582312729158,2.8840544396288e-15,8.72083128173469e-15
737,LTR40a,-0.339896419386041,10.6781179734941,2cell,-8.07644146910117,6.66841472070548e-16,2.03718923941827e-15
738,RMER16A3,-0.428277287619033,10.0149886732948,2cell,-8.08684968497003,6.12277534284433e-16,1.87694733785814e-15
739,L3,-0.110337769978735,13.9905996685244,2cell,-8.26752349874014,1.36770290223813e-16,4.23654313620103e-16
740,L1MC4,-0.133999914698526,13.4826057963047,2cell,-8.41839246989252,3.81685272390794e-17,1.18642729774621e-16
